,id,feat_1,feat_2,feat_3,feat_4,feat_5,feat_6,feat_7,feat_8,feat_9,feat_10,feat_11,feat_12,feat_13,feat_14,feat_15,feat_16,feat_17,feat_18,feat_19,feat_20,feat_21,feat_22,feat_23,feat_24,feat_25,feat_26,feat_27,feat_28,feat_29,feat_30,feat_31,feat_32,feat_33,feat_34,feat_35,feat_36,feat_37,feat_38,feat_39,feat_40,feat_41,feat_42,feat_43,feat_44,feat_45,feat_46,feat_47,feat_48,feat_49,feat_50,feat_51,feat_52,feat_53,feat_54,feat_55,feat_56,feat_57,feat_58,feat_59,feat_60,feat_61,feat_62,feat_63,feat_64,feat_65,feat_66,feat_67,feat_68,feat_69,feat_70,feat_71,feat_72,feat_73,feat_74,feat_75,feat_76,feat_77,feat_78,feat_79,feat_80,feat_81,feat_82,feat_83,feat_84,feat_85,feat_86,feat_87,feat_88,feat_89,feat_90,feat_91,feat_92,feat_93
28228,28229,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,10,0,0,1,0,1,0,1,2,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,3,0
55043,55044,0,0,0,0,0,0,0,1,1,5,0,0,0,0,0,0,0,0,0,2,0,0,0,1,1,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,2,0,1,0,0,0,0,2,0,2,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,6,0,0,0
50444,50445,0,0,0,0,0,0,0,0,0,13,1,1,0,0,0,0,2,0,0,0,0,1,0,4,1,0,0,0,10,0,0,0,0,0,0,0,3,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,3,0,0,1,0,0,0,0,3,0,0,4,0,0,0,0,0,0,0
42389,42390,0,0,3,2,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,2,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,1,0,2,0,0,1,0,0,6,1,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37057,37058,0,0,0,0,0,1,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41910,41911,0,0,6,7,0,0,0,0,0,0,7,0,0,0,0,1,0,1,0,0,0,1,0,2,0,0,7,3,0,0,2,0,0,1,7,0,2,0,0,0,0,0,0,0,0,4,0,0,1,0,0,0,0,3,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
40604,40605,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,1,0,8,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,4,0,0,0,1,0,2,1,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,1,0
35292,35293,0,1,8,16,0,0,0,0,0,0,8,0,0,0,0,1,0,1,0,0,2,1,0,2,0,0,3,0,0,0,0,0,0,0,2,0,0,0,1,0,1,0,0,3,0,19,0,0,1,1,0,0,0,14,0,1,1,1,0,0,3,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0
35866,35867,0,3,0,4,0,0,1,0,0,0,0,1,4,0,3,1,0,5,0,1,0,0,0,4,0,1,0,0,0,0,8,0,0,0,14,0,0,2,0,2,1,0,0,1,0,0,0,0,2,0,0,0,0,5,0,1,0,1,2,9,0,0,1,1,0,0,0,1,6,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10,0,0,3
54437,54438,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,2,0,1,0,0,0,0,0,2,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
7579,7580,0,0,0,0,0,0,0,1,0,0,0,0,0,8,0,5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4,0,0,0,0,0,0,12,0,1,0,0,0,1,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,4,0,0,0,1,0,0,0,2,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12236,12237,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
8110,8111,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,2,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,7,8,0,0,0,3,0,0,1,1,0,0,0,0,0,1,0,1,0,0,2,0,0,0,0,0,1,0
4450,4451,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
23433,23434,1,0,0,0,0,0,0,0,0,0,0,0,0,6,0,2,0,0,1,0,0,0,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4,0,1,13,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,1,0,0,1,0,0,1,2,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2,1,4,0,0,0,0,0
10656,10657,0,0,0,0,0,0,0,0,3,1,1,1,0,2,2,1,1,1,1,0,3,0,0,0,0,1,0,0,0,0,1,0,2,4,1,0,2,1,0,2,2,1,0,0,0,1,0,0,2,0,2,1,1,1,0,7,1,0,0,0,0,1,0,1,0,1,0,0,0,1,1,0,1,5,0,0,0,0,0,0,1,1,0,0,0,1,1,2,1,0,0,1,0
41772,41773,0,0,4,2,0,0,0,0,0,1,0,0,2,0,0,3,0,0,0,0,0,4,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10020,10021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,2,4,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0
5315,5316,0,0,0,0,0,0,0,0,11,0,0,0,0,0,3,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,8,3,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0
50546,50547,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,3,0,4,0,0,0,0,0,2,2,2,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,6,0,0,0,0,1,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,2,2,4,1,0,0,0,1,0,0,4,1,0,0,0,0,0,0,0,2,1,0,0,0,3,0,0,4,0
54835,54836,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28306,28307,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,2,0,0,0,0,0
60186,60187,0,1,0,0,0,0,0,3,2,0,1,1,0,1,0,3,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,3,0,0,8,0,1,0,2,2,1,0,1,0,0,0,6,0,0,0,0,2,1,0,0,0,0,19,0,0,18,1,1,0,1,20,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,7,0,0,1,0,0,2,0
48679,48680,0,0,0,0,0,0,1,2,0,2,0,0,0,1,0,3,1,1,0,2,0,0,0,3,3,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,11,1,0,1,0,2,0,1,1,0,0,0,0,1,0,0,0,1,0,0,5,0,0,0,2,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
23366,23367,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,1,0,2,0,2,2,0,0,0,0,0,0,0,3,0,0,0,0,2,0,1,0,0,0,1,0,0,0,1,0,2,0,0,0,0,2,0,0,0,1,0,0,0,0,0,2,0,3,0,0,1,0,1,1,1,0,1,0,0,1,2,0,0,0,0,0,23,0,1,0,2,0,0,0
46505,46506,0,1,0,0,0,0,0,0,0,0,0,1,0,5,1,0,0,0,0,1,0,0,0,0,3,0,1,0,0,0,0,0,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,1,0,0,0
33226,33227,0,0,3,12,0,0,0,0,0,1,8,1,0,1,1,1,0,2,0,0,0,6,0,2,0,5,7,1,0,0,1,0,1,0,7,0,1,2,0,1,2,2,0,2,0,0,0,0,2,0,0,2,0,10,2,1,0,5,0,1,1,1,0,1,0,1,0,0,0,0,0,0,1,2,0,0,0,0,0,4,1,0,0,0,0,0,0,0,2,0,0,1,0
41119,41120,0,0,4,2,0,0,0,0,0,0,6,1,0,0,1,3,0,0,0,0,2,2,0,0,0,2,20,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,3,0,8,0,0,1,0,0,0,0,10,1,0,1,0,0,2,1,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
59109,59110,3,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,1,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,1,7,0,0,0,0,0,1,0,0,8,0,1,0,0,0,0,1,0,0,0,0,0,0,0,22,0,0
6554,6555,0,0,0,0,0,0,0,1,0,0,0,0,1,0,3,1,0,0,0,0,0,0,0,3,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,1,1,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
7549,7550,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,1,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,12,0,15,0,0,0,0,0
13471,13472,2,0,0,2,0,0,0,0,0,0,0,1,1,12,0,2,0,0,0,0,0,0,0,5,11,0,0,0,0,1,0,1,3,0,1,1,0,0,0,7,0,1,0,0,0,0,0,10,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,3,0,0,3,2,2,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,4,0,0,0,0,0
51040,51041,0,0,0,0,1,0,0,0,1,0,1,1,1,0,0,1,0,0,0,0,0,0,1,1,2,0,0,0,0,0,0,1,1,0,1,0,0,2,0,0,1,0,0,1,0,0,3,1,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,2,0,4,16,0,0,3,0,1,1,1,0,0,1,2,0,0,1,0,1,0,0,1,0,18,0,0,0,0
49636,49637,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,2,0,1,0,2,0,1,4,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,4,0,0,0,1,1,0,0,1,0,0,0,2,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,10,0,0,0,0,0,0,6,0,0,0
56088,56089,0,0,0,0,7,1,0,1,0,0,1,1,0,0,1,5,0,0,0,0,1,2,0,0,0,1,2,0,0,0,0,0,2,2,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0
60573,60574,0,0,3,0,0,0,0,0,0,1,4,0,0,0,0,5,1,9,0,0,0,18,0,2,0,0,0,0,0,0,0,2,0,0,0,3,0,1,0,3,0,2,0,3,0,0,6,1,1,0,0,0,0,10,0,0,4,0,1,1,0,0,0,4,0,10,5,4,0,0,2,1,0,0,0,2,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32555,32556,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,8,0,1,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,4,0,0,0,0,0,2,2,1,5,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1
49510,49511,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,11,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,1,0,0,0,0,0,0,0,8,0,2,0,1,0,0,0,0,10,0,1,1,0,0,12,2,1,4,0,0,1,0,0,0,21,0,0,0,0,0,0,2,0,0,0
3056,3057,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,2,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,2,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
31061,31062,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46683,46684,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,0,0,0,0,0,0,6,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2265,2266,0,0,0,0,0,0,0,0,0,0,0,0,1,6,0,4,0,2,0,1,0,3,0,2,6,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,1,0,0,0,2,1,0,2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0
18442,18443,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,8,0,0,0,1,0,2,0,1,0,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0
18409,18410,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0
57338,57339,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,1,0,0,3,0,0,0,1,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6304,6305,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,8,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
18777,18778,1,0,0,0,0,0,0,1,0,0,0,0,0,8,0,2,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,3,0,1,0,0,0,0,13,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,2,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0
56569,56570,1,1,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5846,5847,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
19217,19218,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,3,0,0,0,0,1,1,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,6,0,0,0,0,0,1,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
15287,15288,0,0,0,0,0,0,0,0,1,0,0,0,0,12,1,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0
40512,40513,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
10952,10953,0,0,0,0,0,0,0,0,0,0,1,0,0,8,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
17059,17060,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,1,0,0,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0
42269,42270,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,1,0,0,0,3,0,2,0,4,0,0,0,0,0,1,0,0,0,2,0,1,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,4,1,0,0,0,0,9,0,1,2,0,0,0,8,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,1,0
58128,58129,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17124,17125,0,0,2,2,0,0,0,1,0,1,0,0,1,1,1,3,0,2,0,2,2,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,4,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,3,0,2,0,0,1,0,0,0,0,0,0,0,0,0,6,4,0,1,0,0,0,0,0
756,757,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
16969,16970,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
25948,25949,0,0,0,0,0,0,0,1,16,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,2,0,0,0,0,0,0,7,0,0,0,0,2,0,0,1,0,0,0,4,0,0,0,6,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,9,0,0,6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
30300,30301,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31189,31190,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,16,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
50084,50085,0,0,2,10,0,0,0,0,2,0,2,0,0,0,0,6,2,0,0,0,2,2,0,4,2,6,4,6,2,0,4,0,0,2,24,0,0,0,2,2,0,2,0,2,0,10,0,2,6,2,2,0,0,2,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,6,0,2,0,0,0,2,0,0,0,0,0,0,2,0,2,2,0,2,0
48268,48269,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,6,1,0,2,0,0,1,6,1,0,0,0,0,0,0,6,1,1,0,2,0,0,4,0,0,0,0,1,1,0,0,1,0,1,0,0,0,1,0,1,1,0,0,0,0,2,0,16,0,1,10,0,0,3,2,1,2,0,0,0,0,0,2,0,0,0,1,0,2,3,3,2,0,0,0,0,1
55170,55171,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,3,1,0,0,0,0,1,0,1,2,1,0,0,0,0,0,0,2,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,0,5,7,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0
57915,57916,5,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,4,0,0,0,0,0,0,0,5,0,1,0,0,0,1,4,2,0,0,0,0,0,0,2,0,0,0,1,3,3,0,0,0,0,1,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,2,0
47764,47765,0,0,2,4,1,0,2,0,1,4,0,0,0,2,0,2,6,1,0,0,0,2,10,10,5,0,1,0,0,0,0,5,0,1,2,1,0,2,0,0,0,0,0,4,0,0,0,3,2,3,0,0,0,5,0,1,1,0,0,0,0,4,0,4,0,12,16,0,1,7,0,0,6,0,0,6,1,0,3,0,1,1,1,0,2,34,3,2,1,1,1,0,0
27796,27797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,2,0,0,0,1,0,0,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,4,0,0,2,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,7,0,4,1,1,0,0,0,0,0,0,0,0,0,0,5,1,0,2,1,0,0,0,0
2980,2981,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,22,1,0,0,0,0,0,0,0,0,0,0,0,1,4,1,0,0,0,0,0,0,4,0,0,0,0,1,0,0,1,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,1,0
46817,46818,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,2,0,1,0,3,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,5,0,0,0,0,2,2,1,1,0,0,0,0,0,0,3,3,1,2,0,0,0,0,0,0,0,1,0,0,0,0,3,0,0,0,1,1,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0
